review_id,split,label,label_name,char_count,word_count,avg_word_length,exclaim_count,question_count,negation_count,positive_word_count,negative_word_count
42059,test,0,neg,577,111,4.063063063063063,5,0,3,0,0
42060,test,0,neg,808,159,3.930817610062893,0,0,3,1,3
42061,test,0,neg,1245,244,3.8565573770491803,6,3,2,0,7
42062,test,0,neg,640,133,3.518796992481203,1,3,3,1,4
42063,test,0,neg,735,150,3.7533333333333334,0,0,1,3,2
42064,test,0,neg,793,156,3.8974358974358974,0,0,2,3,1
42065,test,0,neg,2033,380,4.1421052631578945,5,8,5,0,0
42066,test,0,neg,398,86,3.627906976744186,0,0,2,2,0
42067,test,0,neg,582,116,3.9482758620689653,0,1,1,0,1
42068,test,0,neg,546,106,3.9245283018867925,1,0,0,0,2
42069,test,0,neg,681,145,3.5724137931034483,0,0,2,2,2
42070,test,0,neg,1299,256,3.953125,0,2,6,2,0
42071,test,0,neg,810,161,3.9254658385093166,1,0,6,0,0
42072,test,0,neg,614,122,3.8852459016393444,0,3,3,0,0
42073,test,0,neg,784,148,4.243243243243243,0,0,0,1,2
42074,test,0,neg,766,147,4.054421768707483,1,0,3,0,0
42075,test,0,neg,2378,465,3.9268817204301074,0,1,3,3,1
42076,test,0,neg,3504,695,3.906474820143885,1,1,6,3,1
42077,test,0,neg,525,107,3.7383177570093458,2,1,2,2,0
42078,test,0,neg,637,136,3.6323529411764706,0,0,3,2,0
42079,test,0,neg,1309,266,3.8533834586466167,0,0,1,2,3
42080,test,0,neg,890,153,4.568627450980392,0,0,2,2,3
42081,test,0,neg,977,197,3.7766497461928936,9,1,5,2,0
42082,test,0,neg,666,143,3.5874125874125875,0,0,4,2,1
42083,test,0,neg,962,191,3.9842931937172774,0,0,3,2,0
42084,test,0,neg,912,171,4.192982456140351,0,1,0,4,0
42085,test,0,neg,667,133,3.8646616541353382,0,0,4,1,0
42086,test,0,neg,1975,376,4.031914893617022,0,1,2,3,3
42087,test,0,neg,787,161,3.7453416149068324,8,0,1,0,0
42088,test,0,neg,1171,236,3.885593220338983,0,0,2,1,0
42089,test,0,neg,843,169,3.905325443786982,0,0,5,1,1
42090,test,0,neg,1175,233,3.9012875536480687,1,1,7,1,0
42091,test,0,neg,836,156,4.17948717948718,0,0,3,2,0
42092,test,0,neg,416,76,4.315789473684211,0,1,2,0,0
42093,test,0,neg,4871,922,4.1496746203904555,0,5,10,5,3
42094,test,0,neg,497,106,3.5943396226415096,0,0,1,0,2
42095,test,0,neg,370,75,3.76,0,0,2,1,3
42096,test,0,neg,857,145,4.468965517241379,1,0,1,3,1
42097,test,0,neg,2295,444,4.06981981981982,2,0,3,0,0
42098,test,0,neg,1172,214,4.313084112149533,4,1,0,0,1
42099,test,0,neg,913,176,4.0227272727272725,0,1,2,0,1
42100,test,0,neg,2137,382,4.479057591623037,0,0,1,1,1
42101,test,0,neg,1471,284,4.038732394366197,1,0,2,1,0
42102,test,0,neg,732,143,4.0,0,2,1,2,2
42103,test,0,neg,401,76,4.118421052631579,0,0,1,0,0
42104,test,0,neg,1581,322,3.779503105590062,1,1,3,0,1
42105,test,0,neg,1190,238,3.810924369747899,0,0,2,2,2
42106,test,0,neg,667,149,3.4093959731543624,0,0,3,0,1
42107,test,0,neg,708,134,4.104477611940299,0,0,5,0,2
42108,test,0,neg,445,92,3.6847826086956523,0,0,2,2,5
42109,test,0,neg,1392,282,3.8439716312056738,0,0,1,0,2
42110,test,0,neg,685,122,4.401639344262295,0,0,1,1,2
42111,test,0,neg,714,142,3.9014084507042255,0,1,8,0,0
42112,test,0,neg,4211,798,4.131578947368421,26,2,7,4,2
42113,test,0,neg,551,111,3.81981981981982,0,1,0,0,0
42114,test,0,neg,631,127,3.874015748031496,5,1,3,0,1
42115,test,0,neg,848,169,3.905325443786982,0,0,1,0,1
42116,test,0,neg,3400,664,4.001506024096385,0,0,2,5,6
42117,test,0,neg,1209,239,3.903765690376569,0,0,5,0,2
42118,test,0,neg,1461,270,4.281481481481482,2,0,2,0,2
42119,test,0,neg,1559,300,3.9966666666666666,1,2,8,0,3
42120,test,0,neg,1110,211,4.099526066350711,0,0,3,0,1
42121,test,0,neg,504,103,3.70873786407767,1,0,4,0,3
42122,test,0,neg,1076,195,4.123076923076923,2,0,0,0,0
42123,test,0,neg,636,119,4.302521008403361,0,0,0,1,0
42124,test,0,neg,884,183,3.6830601092896176,7,0,1,0,1
42125,test,0,neg,763,143,4.195804195804196,0,1,1,4,0
42126,test,0,neg,4940,901,4.30299667036626,1,16,23,3,1
42127,test,0,neg,1202,238,3.8403361344537816,2,2,3,4,2
42128,test,0,neg,2224,452,3.7876106194690267,1,2,13,0,2
42129,test,0,neg,1095,224,3.8169642857142856,0,0,2,1,1
42130,test,0,neg,3462,647,4.236476043276662,0,1,9,6,0
42131,test,0,neg,1420,285,3.957894736842105,0,0,6,5,0
42132,test,0,neg,1043,215,3.73953488372093,0,0,7,1,2
42133,test,0,neg,871,173,3.884393063583815,0,0,3,0,1
42134,test,0,neg,689,132,3.946969696969697,0,0,4,1,4
42135,test,0,neg,1766,351,3.977207977207977,0,0,8,2,0
42136,test,0,neg,711,137,3.978102189781022,0,0,0,0,0
42137,test,0,neg,625,114,4.350877192982456,0,1,1,0,1
42138,test,0,neg,1083,191,4.560209424083769,0,1,3,0,0
42139,test,0,neg,1701,349,3.7793696275071635,6,0,11,6,1
42140,test,0,neg,621,117,4.17948717948718,0,0,6,1,0
42141,test,0,neg,620,126,3.8015873015873014,0,4,0,0,0
42142,test,0,neg,2159,412,4.067961165048544,1,2,2,0,0
42143,test,0,neg,1436,280,3.992857142857143,0,3,5,0,5
42144,test,0,neg,597,117,3.8461538461538463,0,0,3,3,2
42145,test,0,neg,620,125,3.88,0,0,3,1,2
42146,test,0,neg,2055,394,4.081218274111675,2,0,4,3,0
42147,test,0,neg,506,98,3.9693877551020407,0,0,0,0,0
42148,test,0,neg,4701,945,3.8116402116402117,9,9,24,2,2
42149,test,0,neg,1499,299,3.819397993311037,3,3,2,1,1
42150,test,0,neg,416,82,3.975609756097561,0,0,0,2,0
42151,test,0,neg,343,69,3.8550724637681157,3,0,0,0,0
42152,test,0,neg,3289,656,3.923780487804878,0,0,9,7,2
42153,test,0,neg,1318,251,4.123505976095617,2,0,5,3,0
42154,test,0,neg,2235,441,3.943310657596372,0,1,5,0,11
42155,test,0,neg,1516,301,3.833887043189369,4,3,3,4,6
42156,test,0,neg,991,200,3.805,0,1,1,2,2
42157,test,0,neg,3195,639,3.8701095461658843,2,7,15,4,1
42158,test,0,neg,1084,223,3.726457399103139,0,0,3,4,5
42159,test,0,neg,755,158,3.7025316455696204,0,0,3,3,2
42160,test,0,neg,942,183,3.9726775956284155,0,0,3,2,3
42161,test,0,neg,803,167,3.568862275449102,4,2,7,3,3
42162,test,0,neg,476,92,4.0,0,0,2,0,1
42163,test,0,neg,861,157,4.273885350318471,0,0,1,3,0
42164,test,0,neg,214,41,4.048780487804878,0,0,0,0,0
42165,test,0,neg,1044,204,3.877450980392157,1,1,6,1,0
42166,test,0,neg,1862,376,3.824468085106383,0,0,4,4,1
42167,test,0,neg,1823,360,3.8722222222222222,3,3,8,6,5
42168,test,0,neg,593,116,4.0,2,0,2,0,2
42169,test,0,neg,291,59,3.7966101694915255,0,0,0,1,0
42170,test,0,neg,1078,206,4.08252427184466,4,0,3,3,1
42171,test,0,neg,1049,205,3.9609756097560975,3,0,1,3,1
42172,test,0,neg,872,165,4.0,1,0,1,1,3
42173,test,0,neg,639,122,4.122950819672131,0,0,0,0,1
42174,test,0,neg,2258,434,4.059907834101383,7,1,2,6,2
42175,test,0,neg,3364,631,4.187004754358162,1,2,7,1,1
42176,test,0,neg,750,153,3.784313725490196,0,0,1,0,0
42177,test,0,neg,1812,342,4.219298245614035,0,0,2,0,0
42178,test,0,neg,1796,369,3.7506775067750677,0,0,9,0,2
42179,test,0,neg,814,158,4.025316455696203,0,2,1,0,0
42180,test,0,neg,856,168,3.9226190476190474,0,0,4,1,3
42181,test,0,neg,444,90,3.7888888888888888,0,0,0,1,0
42182,test,0,neg,2126,425,3.8611764705882354,1,3,14,0,2
42183,test,0,neg,1241,233,4.085836909871245,4,7,4,3,1
42184,test,0,neg,630,123,3.951219512195122,7,7,3,2,0
42185,test,0,neg,635,132,3.734848484848485,0,0,5,1,3
42186,test,0,neg,726,152,3.598684210526316,3,0,3,1,5
42187,test,0,neg,1360,267,4.0299625468164795,0,0,2,1,0
42188,test,0,neg,605,123,3.7398373983739837,0,0,4,1,1
42189,test,0,neg,572,102,4.401960784313726,0,0,1,0,0
42190,test,0,neg,1419,283,3.88339222614841,0,0,6,0,0
42191,test,0,neg,2113,408,4.0588235294117645,2,2,0,2,0
42192,test,0,neg,385,73,4.109589041095891,2,1,1,0,2
42193,test,0,neg,660,130,3.953846153846154,0,0,2,1,1
42194,test,0,neg,236,45,4.022222222222222,1,0,0,0,0
42195,test,0,neg,954,181,4.12707182320442,0,1,7,2,0
42196,test,0,neg,1012,193,4.0880829015544045,0,0,3,2,1
42197,test,0,neg,576,107,4.289719626168225,0,0,1,0,0
42198,test,0,neg,397,77,4.0519480519480515,2,0,3,0,0
42199,test,0,neg,1081,198,4.318181818181818,0,0,3,2,0
42200,test,0,neg,856,181,3.6353591160220993,0,0,5,1,0
42201,test,0,neg,742,152,3.723684210526316,3,0,2,1,2
42202,test,0,neg,1128,241,3.5311203319502074,4,1,7,1,9
42203,test,0,neg,659,124,4.07258064516129,8,0,6,1,0
42204,test,0,neg,913,178,3.932584269662921,0,0,5,0,3
42205,test,0,neg,858,164,4.079268292682927,0,0,1,2,0
42206,test,0,neg,606,129,3.5348837209302326,0,0,6,0,7
42207,test,0,neg,357,75,3.68,0,0,0,1,2
42208,test,0,neg,849,170,3.8294117647058825,0,1,6,1,3
42209,test,0,neg,428,86,3.7093023255813953,7,1,4,2,2
42210,test,0,neg,752,142,4.098591549295775,0,0,0,0,2
42211,test,0,neg,1029,193,4.139896373056994,0,0,6,0,1
42212,test,0,neg,643,128,3.90625,0,0,5,0,2
42213,test,0,neg,642,124,4.088709677419355,0,0,1,0,0
42214,test,0,neg,1149,234,3.7735042735042734,9,1,3,3,0
42215,test,0,neg,1272,267,3.640449438202247,0,0,8,3,2
42216,test,0,neg,2560,505,3.9346534653465346,1,2,3,1,0
42217,test,0,neg,645,131,3.732824427480916,1,0,2,2,2
42218,test,0,neg,803,151,4.152317880794702,1,0,3,1,2
42219,test,0,neg,1108,210,4.142857142857143,0,0,8,0,2
42220,test,0,neg,4089,787,4.0533672172808135,0,0,11,5,2
42221,test,0,neg,2392,442,4.3099547511312215,0,0,4,3,0
42222,test,0,neg,1300,257,3.906614785992218,0,1,5,3,2
42223,test,0,neg,694,140,3.842857142857143,0,3,2,1,2
42224,test,0,neg,1713,341,3.873900293255132,0,1,3,0,0
42225,test,0,neg,1003,178,4.410112359550562,0,0,4,1,0
42226,test,0,neg,1656,306,4.294117647058823,1,1,3,1,1
42227,test,0,neg,731,145,3.8551724137931034,0,0,5,2,0
42228,test,0,neg,250,53,3.641509433962264,0,0,0,1,0
42229,test,0,neg,1798,364,3.8736263736263736,0,0,7,0,0
42230,test,0,neg,1077,203,4.157635467980295,0,0,4,1,1
42231,test,0,neg,1267,248,3.971774193548387,0,3,1,2,5
42232,test,0,neg,473,96,3.8020833333333335,0,0,1,0,0
42233,test,0,neg,816,158,4.025316455696203,0,1,3,0,0
42234,test,0,neg,298,55,4.254545454545455,0,0,3,1,0
42235,test,0,neg,1191,249,3.7028112449799195,0,1,4,0,4
42236,test,0,neg,736,147,3.8979591836734695,0,1,1,0,1
42237,test,0,neg,813,174,3.6149425287356323,0,2,5,0,0
42238,test,0,neg,596,123,3.731707317073171,3,0,2,0,0
42239,test,0,neg,1199,234,3.8290598290598292,1,0,6,0,1
42240,test,0,neg,592,114,4.043859649122807,0,0,2,1,1
42241,test,0,neg,1001,189,4.164021164021164,0,2,1,0,0
42242,test,0,neg,732,141,4.042553191489362,0,0,2,2,1
42243,test,0,neg,770,146,4.089041095890411,0,0,1,1,1
42244,test,0,neg,1546,313,3.7955271565495208,0,0,11,1,0
42245,test,0,neg,1179,238,3.827731092436975,0,0,3,2,0
42246,test,0,neg,960,178,4.089887640449438,5,2,3,2,0
42247,test,0,neg,2043,390,4.069230769230769,3,1,3,1,0
42248,test,0,neg,1538,304,3.825657894736842,0,2,5,0,4
42249,test,0,neg,604,120,3.925,0,0,2,0,1
42250,test,0,neg,1471,299,3.7759197324414715,2,1,9,2,1
42251,test,0,neg,2120,398,4.21356783919598,0,0,2,1,1
42252,test,0,neg,2089,398,4.027638190954774,0,3,7,0,1
42253,test,0,neg,824,169,3.775147928994083,2,1,0,3,2
42254,test,0,neg,2470,455,4.334065934065934,0,4,5,1,0
42255,test,0,neg,966,180,4.183333333333334,1,2,6,0,3
42256,test,0,neg,561,103,4.29126213592233,0,0,3,1,0
42257,test,0,neg,1097,193,4.549222797927461,0,0,2,0,0
42258,test,0,neg,616,110,4.445454545454545,0,0,1,0,2
42259,test,0,neg,934,186,3.9731182795698925,0,0,1,0,0
42260,test,0,neg,519,107,3.7196261682242993,2,0,1,0,1
42261,test,0,neg,540,108,3.9166666666666665,0,0,1,2,0
42262,test,0,neg,877,183,3.710382513661202,0,2,2,0,4
42263,test,0,neg,1784,336,4.122023809523809,1,0,8,3,1
42264,test,0,neg,2291,450,3.942222222222222,1,3,12,5,2
42265,test,0,neg,2438,458,4.126637554585153,0,1,7,4,0
42266,test,0,neg,668,137,3.7445255474452557,1,0,3,2,1
42267,test,0,neg,686,136,3.9411764705882355,0,0,0,0,1
42268,test,0,neg,1681,339,3.75811209439528,11,3,2,0,1
42269,test,0,neg,997,195,3.994871794871795,1,0,3,2,0
42270,test,0,neg,620,119,4.0588235294117645,0,0,2,1,1
42271,test,0,neg,1425,278,4.025179856115108,0,0,6,1,0
42272,test,0,neg,2321,467,3.880085653104925,1,1,10,5,4
42273,test,0,neg,877,178,3.8202247191011236,0,0,6,1,5
42274,test,0,neg,2221,442,3.8665158371040724,2,6,2,1,1
42275,test,0,neg,776,162,3.6666666666666665,0,0,3,2,5
42276,test,0,neg,1374,249,4.409638554216867,0,0,2,1,0
42277,test,0,neg,570,119,3.689075630252101,0,1,4,1,1
42278,test,0,neg,3969,722,4.3171745152354575,2,1,6,0,0
42279,test,0,neg,711,138,4.021739130434782,0,0,3,1,0
42280,test,0,neg,1484,294,3.8469387755102042,3,3,3,2,12
42281,test,0,neg,830,157,3.9554140127388533,0,4,2,1,0
42282,test,0,neg,720,139,3.985611510791367,0,1,4,0,1
42283,test,0,neg,662,122,4.336065573770492,0,0,1,2,0
42284,test,0,neg,2320,448,4.049107142857143,0,0,9,2,2
42285,test,0,neg,1035,200,4.06,0,2,1,3,1
42286,test,0,neg,184,36,4.027777777777778,0,0,0,0,1
42287,test,0,neg,1241,243,3.954732510288066,0,0,4,2,1
42288,test,0,neg,685,133,4.030075187969925,0,0,2,1,0
42289,test,0,neg,1210,243,3.876543209876543,0,0,5,0,2
42290,test,0,neg,1526,297,3.8686868686868685,1,7,8,1,3
42291,test,0,neg,792,168,3.625,0,0,0,1,5
42292,test,0,neg,1071,208,3.951923076923077,1,3,2,2,5
42293,test,0,neg,2612,512,3.91015625,5,10,5,10,5
42294,test,0,neg,1536,315,3.7333333333333334,0,1,6,2,1
42295,test,0,neg,1272,255,3.850980392156863,0,0,3,2,1
42296,test,0,neg,988,208,3.605769230769231,8,0,5,1,6
42297,test,0,neg,2075,423,3.7494089834515365,7,4,3,2,2
42298,test,0,neg,1258,260,3.6961538461538463,4,0,7,1,7
42299,test,0,neg,3470,632,4.333860759493671,1,6,4,1,2
42300,test,0,neg,1400,275,3.8727272727272726,1,0,3,2,4
42301,test,0,neg,842,170,3.8411764705882354,1,0,4,2,3
42302,test,0,neg,576,110,4.127272727272727,0,0,3,0,1
42303,test,0,neg,572,115,3.8956521739130436,0,1,1,0,1
42304,test,0,neg,1250,250,3.908,0,1,5,0,2
42305,test,0,neg,1116,211,4.071090047393365,0,1,1,2,2
42306,test,0,neg,1925,369,4.102981029810298,0,0,4,3,1
42307,test,0,neg,2267,442,3.9683257918552037,0,0,5,2,1
42308,test,0,neg,839,155,4.316129032258065,0,0,0,0,1
42309,test,0,neg,250,48,4.104166666666667,0,0,1,0,1
42310,test,0,neg,580,113,4.0,0,0,4,1,1
42311,test,0,neg,562,108,4.064814814814815,1,0,4,0,1
42312,test,0,neg,2021,409,3.770171149144254,0,3,8,3,6
42313,test,0,neg,1689,326,3.98159509202454,0,0,1,2,1
42314,test,0,neg,358,58,4.982758620689655,0,0,0,0,0
42315,test,0,neg,320,66,3.727272727272727,0,0,3,0,1
42316,test,0,neg,791,166,3.6566265060240966,0,0,5,1,2
42317,test,0,neg,921,185,3.8594594594594596,0,0,6,0,4
42318,test,0,neg,337,56,4.910714285714286,0,0,0,0,0
42319,test,0,neg,246,46,4.1521739130434785,0,0,1,0,0
42320,test,0,neg,1392,273,3.9413919413919416,0,0,3,1,5
42321,test,0,neg,863,177,3.7570621468926553,0,0,3,1,1
42322,test,0,neg,398,73,4.1506849315068495,10,0,5,2,2
42323,test,0,neg,1885,361,3.9861495844875345,9,0,4,4,2
42324,test,0,neg,529,101,4.108910891089109,0,0,3,1,0
42325,test,0,neg,388,80,3.7125,0,0,3,2,0
42326,test,0,neg,633,115,4.217391304347826,1,1,0,0,2
42327,test,0,neg,118,24,3.75,0,0,3,0,1
42328,test,0,neg,1355,272,3.8198529411764706,2,4,5,1,4
42329,test,0,neg,641,130,3.830769230769231,2,0,3,1,1
42330,test,0,neg,276,57,3.7017543859649122,0,0,0,0,1
42331,test,0,neg,323,73,3.287671232876712,0,0,3,1,0
42332,test,0,neg,632,127,3.763779527559055,2,4,1,0,0
42333,test,0,neg,1033,198,4.005050505050505,0,0,4,3,0
42334,test,0,neg,663,124,4.193548387096774,0,0,3,2,3
42335,test,0,neg,252,54,3.4814814814814814,0,0,3,0,1
42336,test,0,neg,465,101,3.4455445544554455,0,0,2,2,2
42337,test,0,neg,325,69,3.4057971014492754,2,1,0,1,9
42338,test,0,neg,669,142,3.591549295774648,15,0,2,0,4
42339,test,0,neg,1745,339,3.9410029498525074,5,1,8,2,5
42340,test,0,neg,1714,342,3.760233918128655,2,3,7,3,8
42341,test,0,neg,704,144,3.6944444444444446,0,0,5,0,1
42342,test,0,neg,393,82,3.4878048780487805,1,0,0,1,4
42343,test,0,neg,1186,240,3.8041666666666667,0,1,5,1,1
42344,test,0,neg,1080,203,4.172413793103448,0,0,7,5,3
42345,test,0,neg,429,91,3.6153846153846154,1,1,0,1,3
42346,test,0,neg,857,173,3.7572254335260116,2,0,1,1,2
42347,test,0,neg,616,123,3.796747967479675,10,0,2,1,1
42348,test,0,neg,595,125,3.656,0,0,3,0,1
42349,test,0,neg,451,89,3.865168539325843,0,0,2,2,2
42350,test,0,neg,1198,230,4.073913043478261,0,0,1,1,1
42351,test,0,neg,1000,210,3.604761904761905,3,7,4,2,1
42352,test,0,neg,1406,265,4.056603773584905,9,8,8,1,1
42353,test,0,neg,381,73,4.109589041095891,0,0,1,0,0
42354,test,0,neg,732,143,3.909090909090909,1,0,2,0,0
42355,test,0,neg,1229,249,3.8072289156626504,0,0,3,1,2
42356,test,0,neg,732,136,4.235294117647059,1,0,1,0,0
42357,test,0,neg,940,175,4.234285714285714,0,0,1,0,1
42358,test,0,neg,245,48,3.9791666666666665,0,0,0,0,0
42359,test,0,neg,471,90,4.011111111111111,1,0,2,0,0
42360,test,0,neg,859,164,4.0060975609756095,0,0,4,1,3
42361,test,0,neg,668,133,3.81203007518797,0,6,1,0,0
42362,test,0,neg,2293,444,4.011261261261262,0,0,9,2,2
42363,test,0,neg,2454,454,4.233480176211454,0,2,6,0,1
42364,test,0,neg,1324,261,3.9655172413793105,1,0,3,1,2
42365,test,0,neg,2708,497,4.350100603621731,0,0,7,4,0
42366,test,0,neg,447,88,4.011363636363637,0,0,1,1,1
42367,test,0,neg,1858,367,3.956403269754768,0,0,4,1,1
42368,test,0,neg,582,125,3.552,0,0,4,3,0
42369,test,0,neg,2266,433,4.10392609699769,2,0,7,0,1
42370,test,0,neg,764,150,3.966666666666667,0,0,2,2,1
42371,test,0,neg,759,154,3.824675324675325,0,0,5,3,1
42372,test,0,neg,641,122,4.147540983606557,0,0,3,1,0
42373,test,0,neg,910,186,3.774193548387097,3,0,2,1,0
42374,test,0,neg,954,184,4.059782608695652,0,1,6,3,3
42375,test,0,neg,1094,223,3.726457399103139,0,1,6,1,3
42376,test,0,neg,863,180,3.6944444444444446,0,0,3,0,2
42377,test,0,neg,513,106,3.69811320754717,3,5,2,0,0
42378,test,0,neg,897,183,3.7049180327868854,0,6,5,0,1
42379,test,0,neg,953,192,3.796875,1,1,3,0,0
42380,test,0,neg,1578,311,3.9935691318327975,0,0,3,0,1
42381,test,0,neg,630,122,4.024590163934426,0,0,1,0,0
42382,test,0,neg,1473,292,3.9452054794520546,0,0,6,1,2
42383,test,0,neg,1708,365,3.6164383561643834,0,0,9,0,1
42384,test,0,neg,1051,206,3.8592233009708736,1,0,2,0,3
42385,test,0,neg,814,164,3.8536585365853657,1,0,3,1,1
42386,test,0,neg,4009,802,3.907730673316708,0,0,17,4,0
42387,test,0,neg,913,175,4.034285714285715,6,2,4,0,0
42388,test,0,neg,784,157,3.6815286624203822,7,0,4,4,3
42389,test,0,neg,1303,284,3.436619718309859,14,0,6,4,4
42390,test,0,neg,1502,287,4.062717770034843,2,0,6,0,2
42391,test,0,neg,601,118,3.9491525423728815,0,2,1,0,1
42392,test,0,neg,617,116,4.120689655172414,0,0,3,0,2
42393,test,0,neg,573,125,3.368,0,2,1,0,3
42394,test,0,neg,1307,268,3.708955223880597,0,1,3,0,1
42395,test,0,neg,676,137,3.7737226277372264,0,12,1,1,3
42396,test,0,neg,1181,237,3.848101265822785,2,1,3,0,0
42397,test,0,neg,556,106,3.8962264150943398,24,0,2,0,0
42398,test,0,neg,3784,726,4.015151515151516,2,4,14,8,2
42399,test,0,neg,676,135,3.8740740740740742,1,0,1,1,0
42400,test,0,neg,895,171,4.157894736842105,0,0,2,1,1
42401,test,0,neg,920,185,3.8054054054054056,0,0,1,0,1
42402,test,0,neg,292,62,3.5806451612903225,0,0,1,2,1
42403,test,0,neg,1030,214,3.6728971962616823,10,3,3,7,1
42404,test,0,neg,1603,304,4.1118421052631575,0,0,3,5,3
42405,test,0,neg,845,152,4.421052631578948,0,2,3,2,0
42406,test,0,neg,630,129,3.744186046511628,0,0,0,1,1
42407,test,0,neg,259,55,3.6,1,0,1,1,3
42408,test,0,neg,255,49,3.857142857142857,0,1,0,0,0
42409,test,0,neg,551,106,4.0754716981132075,0,0,3,3,0
42410,test,0,neg,847,177,3.7231638418079096,0,0,5,0,3
42411,test,0,neg,384,78,3.8461538461538463,0,0,3,0,1
42412,test,0,neg,675,138,3.760869565217391,1,0,2,1,0
42413,test,0,neg,480,92,4.0978260869565215,0,0,0,2,0
42414,test,0,neg,226,50,3.36,0,0,2,0,0
42415,test,0,neg,540,102,4.215686274509804,2,1,0,0,2
42416,test,0,neg,837,164,4.067073170731708,0,0,5,2,1
42417,test,0,neg,455,85,4.270588235294118,0,1,1,1,0
42418,test,0,neg,1031,208,3.8413461538461537,0,0,2,1,1
42419,test,0,neg,729,132,4.333333333333333,0,0,4,1,0
42420,test,0,neg,722,140,3.9857142857142858,0,0,3,1,0
42421,test,0,neg,847,160,4.18125,0,0,2,2,0
42422,test,0,neg,561,115,3.773913043478261,0,0,2,1,2
42423,test,0,neg,655,129,3.689922480620155,5,6,4,1,0
42424,test,0,neg,705,140,3.9357142857142855,0,1,3,0,0
42425,test,0,neg,2974,555,4.2342342342342345,0,4,2,0,3
42426,test,0,neg,954,195,3.7384615384615385,0,1,6,6,0
42427,test,0,neg,1806,364,3.7994505494505493,0,2,4,2,1
42429,test,0,neg,604,125,3.776,0,0,2,1,0
42430,test,0,neg,1030,193,4.036269430051814,11,7,2,0,3
42431,test,0,neg,1646,318,4.059748427672956,0,1,6,1,1
42432,test,0,neg,358,73,3.780821917808219,0,1,1,0,0
42433,test,0,neg,1143,216,3.7731481481481484,22,15,2,1,1
42434,test,0,neg,1267,240,4.108333333333333,1,0,6,2,0
42435,test,0,neg,475,98,3.7142857142857144,0,0,1,0,1
42436,test,0,neg,494,99,3.878787878787879,0,0,1,3,0
42437,test,0,neg,237,47,3.9148936170212765,0,0,3,1,1
42438,test,0,neg,2393,488,3.7540983606557377,0,3,3,4,1
42439,test,0,neg,1648,312,4.092948717948718,2,0,4,1,0
42440,test,0,neg,679,138,3.753623188405797,0,0,4,0,5
42441,test,0,neg,516,103,3.883495145631068,0,1,1,2,1
42442,test,0,neg,543,104,4.096153846153846,0,0,1,0,0
42443,test,0,neg,334,66,3.878787878787879,0,0,1,0,0
42444,test,0,neg,735,144,3.923611111111111,0,2,1,1,1
42445,test,0,neg,553,111,3.828828828828829,1,2,3,3,3
42446,test,0,neg,536,103,3.9902912621359223,0,0,2,1,1
42447,test,0,neg,1570,321,3.735202492211838,0,4,4,3,8
42448,test,0,neg,624,123,3.975609756097561,0,0,1,2,0
42449,test,0,neg,1763,353,3.810198300283286,7,4,8,2,0
42450,test,0,neg,707,140,3.9285714285714284,6,0,1,1,1
42451,test,0,neg,4141,766,4.1945169712793735,0,8,9,1,2
42452,test,0,neg,901,184,3.842391304347826,0,0,0,2,3
42453,test,0,neg,4107,801,4.023720349563046,0,5,8,0,2
42454,test,0,neg,670,125,4.208,0,0,1,1,1
42455,test,0,neg,1684,346,3.6965317919075145,0,0,4,2,5
42456,test,0,neg,959,183,4.054644808743169,3,1,1,2,4
42457,test,0,neg,2889,538,4.152416356877324,0,1,1,0,1
42458,test,0,neg,477,91,4.021978021978022,0,0,3,0,2
42459,test,0,neg,1568,292,4.184931506849315,2,0,2,1,2
42460,test,0,neg,758,153,3.823529411764706,0,0,6,1,1
42461,test,0,neg,854,162,4.12962962962963,0,0,1,0,0
42462,test,0,neg,3126,612,3.9411764705882355,2,2,11,3,5
42463,test,0,neg,623,124,3.9596774193548385,0,0,1,1,2
42464,test,0,neg,689,137,3.9197080291970803,0,1,1,0,0
42465,test,0,neg,662,139,3.6546762589928057,0,0,2,1,3
42466,test,0,neg,45,10,3.5,0,0,1,0,0
42467,test,0,neg,769,157,3.745222929936306,0,1,1,0,1
42468,test,0,neg,518,99,4.090909090909091,0,0,1,0,2
42469,test,0,neg,1225,242,3.9132231404958677,0,1,3,4,1
42470,test,0,neg,622,128,3.7734375,0,0,2,1,2
42471,test,0,neg,1793,390,3.476923076923077,3,1,9,1,1
42472,test,0,neg,717,146,3.73972602739726,3,6,1,0,3
42473,test,0,neg,815,163,3.8588957055214723,0,0,6,0,1
42474,test,0,neg,1185,217,4.331797235023042,0,0,1,0,1
42475,test,0,neg,691,137,3.9197080291970803,0,2,0,0,0
42476,test,0,neg,831,173,3.6705202312138727,0,0,2,2,4
42477,test,0,neg,300,66,3.5,1,0,0,1,1
42478,test,0,neg,512,98,3.9183673469387754,0,1,1,2,2
42479,test,0,neg,962,200,3.725,8,3,1,4,0
42480,test,0,neg,667,129,4.069767441860465,0,0,0,0,1
42481,test,0,neg,842,170,3.711764705882353,0,0,2,1,1
42482,test,0,neg,602,118,3.9491525423728815,0,1,0,1,0
42483,test,0,neg,301,59,3.9491525423728815,1,0,0,0,1
42484,test,0,neg,851,177,3.672316384180791,1,1,1,0,1
42485,test,0,neg,563,116,3.7672413793103448,4,0,2,2,1
42486,test,0,neg,832,169,3.8165680473372783,4,0,2,2,1
42487,test,0,neg,5271,985,4.078172588832487,5,2,16,7,5
42488,test,0,neg,2216,433,3.9861431870669746,0,2,5,0,3
